ensembl_id	log2FoldChange	pvalue	padj	symbol	description
ENSG00000100220	0.224895588	0.001580617	0.010947971	RTCB	"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
ENSG00000100221	-0.114604365	0.083079746	0.180394134	JOSD1	Josephin domain containing 1
ENSG00000100225	-0.123716935	0.101498938	0.237597749	FBXO7	F-box protein 7
ENSG00000100226	-0.093190741	0.190188523	0.321803923	GTPBP1	GTP binding protein 1
ENSG00000100227	0.047135343	0.489450851	0.669822137	POLDIP3	DNA polymerase delta interacting protein 3
ENSG00000100228	0.261095768	0.053146619	0.150185469	RAB36	"RAB36, member RAS oncogene family"
ENSG00000100234	-0.203707414	0.07583616	0.193450326	TIMP3	TIMP metallopeptidase inhibitor 3
ENSG00000100239	0.266947362	0.000843405	0.006733693	PPP6R2	protein phosphatase 6 regulatory subunit 2
ENSG00000100241	0.004686812	0.955817786	0.983115348	SBF1	SET binding factor 1
ENSG00000100242	-0.101373847	0.312713971	0.506903886	SUN2	Sad1 and UNC84 domain containing 2
ENSG00000100243	0.036023887	0.674652062	0.809745401	CYB5R3	cytochrome b5 reductase 3
ENSG00000100246	0.066998454	0.344319358	0.589074808	DNAL4	dynein axonemal light chain 4
ENSG00000100253	1.320549558	5.59E-05	0.000786179	MIOX	myo-inositol oxygenase
ENSG00000100258	0.02758272	0.72099017	0.842308594	LMF2	lipase maturation factor 2
ENSG00000100263	0.139926672	0.107537889	0.246699093	RHBDD3	rhomboid domain containing 3
ENSG00000100266	0.254666163	0.006341069	0.031686748	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
ENSG00000100271	-0.01102387	0.888597351	0.942275788	TTLL1	TTL family tubulin polyglutamylase complex subunit L1
ENSG00000100276	0.231651886	0.05125721	0.146337003	RASL10A	RAS like family 10 member A
ENSG00000100280	0.046886335	0.483484539	0.665066002	AP1B1	adaptor related protein complex 1 subunit beta 1
ENSG00000100281	0.070161551	0.32874398	0.523748342	HMGXB4	HMG-box containing 4
ENSG00000100284	0.029938076	0.719696926	0.841292134	TOM1	target of myb1 membrane trafficking protein
ENSG00000100285	0.068968899	0.52239866	0.696960038	NEFH	neurofilament heavy chain
ENSG00000100288	0.098681761	0.38567374	0.579750015	CHKB	choline kinase beta
ENSG00000100290	-0.147345393	0.243087237	0.427600871	BIK	BCL2 interacting killer
ENSG00000100292	-0.103201166	0.35535341	0.550309456	HMOX1	heme oxygenase 1
ENSG00000100294	0.143471941	0.110937861	0.252387337	MCAT	malonyl-CoA-acyl carrier protein transacylase
ENSG00000100296	-0.003829586	0.955409594	0.979922149	THOC5	THO complex subunit 5
ENSG00000100297	-0.370152914	0.000273642	0.002731379	MCM5	minichromosome maintenance complex component 5
ENSG00000100298	0.321054624	0.017684812	0.068028167	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H
ENSG00000100299	-0.319978094	0.001341831	0.009682612	ARSA	arylsulfatase A
ENSG00000100300	0.001601408	0.986816465	0.997478649	TSPO	translocator protein
ENSG00000100302	0.596048899	7.74E-05	0.001009213	RASD2	RASD family member 2
ENSG00000100304	0.053993067	0.535514625	0.709494501	TTLL12	tubulin tyrosine ligase like 12
ENSG00000100307	-0.071833776	0.426522909	0.615962484	CBX7	chromobox 7
ENSG00000100311	0.181323365	0.07009187	0.182961812	PDGFB	platelet derived growth factor subunit B
ENSG00000100312	-0.230308421	0.081897065	0.204387109	ACR	acrosin
ENSG00000100314	1.180652656	2.42E-06	5.82E-05	CABP7	calcium binding protein 7
ENSG00000100316	-0.014957272	0.863612747	0.930473337	RPL3	ribosomal protein L3
ENSG00000100319	0.058807028	0.43952484	0.627824956	ZMAT5	zinc finger matrin-type 5
ENSG00000100320	0.261655026	0.001130529	0.008449216	RBFOX2	RNA binding fox-1 homolog 2
ENSG00000100321	0.409862696	0.014649099	0.059111792	SYNGR1	synaptogyrin 1
ENSG00000100324	0.015041875	0.80743156	0.893086392	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
ENSG00000100325	-0.020999281	0.746566977	0.857615534	ASCC2	activating signal cointegrator 1 complex subunit 2
ENSG00000100330	0.079392258	0.328793792	0.519804349	MTMR3	myotubularin related protein 3
ENSG00000100335	0.185441931	0.004145359	0.023019481	MIEF1	mitochondrial elongation factor 1
ENSG00000100336	0.01779025	0.873414342	0.927329426	APOL4	apolipoprotein L4
ENSG00000100342	-0.09520601	0.364690672	0.55981344	APOL1	apolipoprotein L1
ENSG00000100344	-0.246036724	0.05981781	0.180787035	PNPLA3	patatin like phospholipase domain containing 3
ENSG00000100345	-0.016441702	0.838167045	0.912319798	MYH9	myosin heavy chain 9
ENSG00000100346	0.033111429	0.739670982	0.847726455	CACNA1I	calcium voltage-gated channel subunit alpha1 I
ENSG00000100347	0.020655036	0.804704735	0.894185155	SAMM50	SAMM50 sorting and assembly machinery component
ENSG00000100348	0.216229074	0.007159762	0.034700232	TXN2	thioredoxin 2
ENSG00000100350	-0.118567664	0.246551772	0.435039872	FOXRED2	FAD dependent oxidoreductase domain containing 2
ENSG00000100351	0.190493095	0.153690139	0.316836498	GRAP2	GRB2 related adaptor protein 2
ENSG00000100353	-0.094363514	0.202736656	0.38397219	EIF3D	eukaryotic translation initiation factor 3 subunit D
ENSG00000100354	0.201474344	0.004415174	0.021282102	TNRC6B	trinucleotide repeat containing adaptor 6B
ENSG00000100359	0.104595672	0.308524611	0.502529639	SGSM3	small G protein signaling modulator 3
ENSG00000100360	-0.024262136	0.784692282	0.880787582	IFT27	intraflagellar transport 27
ENSG00000100362	1.770456913	2.20E-08	1.07E-06	PVALB	parvalbumin
ENSG00000100364	0.105741376	0.247809315	0.436466582	KIAA0930	KIAA0930
ENSG00000100365	0.058377448	0.576088491	0.739396731	NCF4	neutrophil cytosolic factor 4
ENSG00000100368	-0.020626078	0.847470693	0.918090044	CSF2RB	colony stimulating factor 2 receptor subunit beta
ENSG00000100372	0.025761168	0.658264365	0.798147634	SLC25A17	solute carrier family 25 member 17
ENSG00000100373	0.028128322	0.722186383	0.842899899	UPK3A	uroplakin 3A
ENSG00000100376	-0.102529038	0.318695458	0.513009369	FAM118A	family with sequence similarity 118 member A
ENSG00000100379	0.277142578	0.04900757	0.156985203	KCTD17	potassium channel tetramerization domain containing 17
ENSG00000100380	-0.089745971	0.164100997	0.331516315	ST13	ST13 Hsp70 interacting protein
ENSG00000100385	-0.013502977	0.900321411	0.949180997	IL2RB	interleukin 2 receptor subunit beta
ENSG00000100387	0.154861334	0.04395067	0.131219417	RBX1	ring-box 1
ENSG00000100393	0.019123989	0.814542963	0.89779944	EP300	E1A binding protein p300
ENSG00000100395	-0.071675459	0.265412735	0.410395425	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2
ENSG00000100399	-0.054878052	0.635861401	0.777458746	CHADL	chondroadherin like
ENSG00000100401	0.021962363	0.807528711	0.893152437	RANGAP1	Ran GTPase activating protein 1
ENSG00000100403	0.123641803	0.134987401	0.28917633	ZC3H7B	zinc finger CCCH-type containing 7B
ENSG00000100410	-0.047445821	0.451425876	0.638205201	PHF5A	PHD finger protein 5A
ENSG00000100412	0.653555951	2.13E-09	1.46E-07	ACO2	aconitase 2
ENSG00000100413	0.004571685	0.951585336	0.977859995	POLR3H	RNA polymerase III subunit H
ENSG00000100416	0.214203079	0.009169033	0.041694696	TRMU	tRNA mitochondrial 2-thiouridylase
ENSG00000100417	-0.007391911	0.935825202	0.968814949	PMM1	phosphomannomutase 1
ENSG00000100418	-0.006830318	0.930619288	0.965466122	DESI1	desumoylating isopeptidase 1
ENSG00000100422	0.256585934	0.006412458	0.03196982	CERK	ceramide kinase
ENSG00000100425	-0.031166726	0.653272677	0.794882841	BRD1	bromodomain containing 1
ENSG00000100426	-0.045838215	0.540785243	0.71162076	ZBED4	zinc finger BED-type containing 4
ENSG00000100427	0.140590746	0.251672744	0.440987129	MLC1	modulator of VRAC current 1
ENSG00000100429	0.190744533	0.066249117	0.175936651	HDAC10	histone deacetylase 10
ENSG00000100433	-0.075368818	0.288578766	0.482265152	KCNK10	potassium two pore domain channel subfamily K member 10
ENSG00000100439	-0.172917772	0.067622283	0.155838268	ABHD4	"abhydrolase domain containing 4, N-acyl phospholipase B"
ENSG00000100441	-0.249775633	0.008019027	0.0377843	KHNYN	KH and NYN domain containing
ENSG00000100442	0.16866802	0.010941853	0.047598259	FKBP3	FKBP prolyl isomerase 3
ENSG00000100445	0.027234646	0.759421301	0.865587891	SDR39U1	short chain dehydrogenase/reductase family 39U member 1
ENSG00000100448	1.211917256	0.000454536	0.004127681	CTSG	cathepsin G
ENSG00000100450	0.05761209	0.592467741	0.751324178	GZMH	granzyme H
ENSG00000100453	0.1481862	0.201132077	0.380146317	GZMB	granzyme B
ENSG00000100461	-0.126305889	0.063277647	0.170262975	RBM23	RNA binding motif protein 23
ENSG00000100462	-0.048674574	0.57800019	0.740871976	PRMT5	protein arginine methyltransferase 5
ENSG00000100473	0.336785801	0.0231807	0.081820268	COCH	cochlin
ENSG00000100478	-0.054364618	0.512437998	0.683449515	AP4S1	adaptor related protein complex 4 subunit sigma 1
ENSG00000100479	-0.218464644	0.048595531	0.140913453	POLE2	"DNA polymerase epsilon 2, accessory subunit"
ENSG00000100483	-0.050289027	0.497217381	0.676145348	VCPKMT	valosin containing protein lysine methyltransferase
ENSG00000100485	-0.159035224	0.045417332	0.134176578	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
ENSG00000100490	0.031423901	0.739270809	0.853384517	CDKL1	cyclin dependent kinase like 1
ENSG00000100503	-0.118181542	0.201347702	0.340592959	NIN	ninein
ENSG00000100504	-0.179641937	0.105988203	0.244531391	PYGL	glycogen phosphorylase L
ENSG00000100505	-0.087806948	0.397761484	0.590001738	TRIM9	tripartite motif containing 9
ENSG00000100519	-0.044347549	0.449648289	0.636647063	PSMC6	"proteasome 26S subunit, ATPase 6"
ENSG00000100522	-0.188325302	0.064117165	0.171882132	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
ENSG00000100523	-0.133960869	0.187032454	0.361957185	DDHD1	DDHD domain containing 1
ENSG00000100526	-0.192247743	0.107393657	0.246534169	CDKN3	cyclin dependent kinase inhibitor 3
ENSG00000100528	-0.345365604	1.08E-05	0.000203588	CNIH1	cornichon family AMPA receptor auxiliary protein 1
ENSG00000100532	-0.29692244	6.20E-05	0.000852023	CGRRF1	cell growth regulator with ring finger domain 1
ENSG00000100554	0.056126905	0.409961926	0.601234167	ATP6V1D	ATPase H+ transporting V1 subunit D
ENSG00000100557	-0.109057602	0.3655354	0.560424969	CCDC198	coiled-coil domain containing 198
ENSG00000100558	-0.731187694	0.00055007	0.004785726	PLEK2	pleckstrin 2
ENSG00000100564	0.034400524	0.610338091	0.786919436	PIGH	phosphatidylinositol glycan anchor biosynthesis class H
ENSG00000100567	0.016655529	0.804988029	0.894251489	PSMA3	proteasome 20S subunit alpha 3
ENSG00000100568	0.176399064	0.00454643	0.024588443	VTI1B	vesicle transport through interaction with t-SNAREs 1B
ENSG00000100575	-0.086959592	0.276620688	0.469316772	TIMM9	translocase of inner mitochondrial membrane 9
ENSG00000100577	-0.133305501	0.23176857	0.417761315	GSTZ1	glutathione S-transferase zeta 1
ENSG00000100578	-0.082238651	0.23495502	0.421684969	KIAA0586	KIAA0586
ENSG00000100580	-0.070919531	0.339836671	0.534173	TMED8	transmembrane p24 trafficking protein family member 8
ENSG00000100583	-0.339517576	0.007804413	0.037008221	SAMD15	sterile alpha motif domain containing 15
ENSG00000100591	-0.119619764	0.084412242	0.209089616	AHSA1	activator of HSP90 ATPase activity 1
ENSG00000100592	0.031994623	0.750973232	0.860646495	DAAM1	dishevelled associated activator of morphogenesis 1
ENSG00000100593	1.549973996	1.06E-05	0.000201692	ISM2	isthmin 2
ENSG00000100596	0.09939991	0.140510386	0.260449402	SPTLC2	serine palmitoyltransferase long chain base subunit 2
ENSG00000100599	0.051632447	0.579058742	0.741598781	RIN3	Ras and Rab interactor 3
ENSG00000100600	-0.114535007	0.175450335	0.34729034	LGMN	legumain
ENSG00000100601	-0.04632405	0.432825595	0.621979845	ALKBH1	"alkB homolog 1, histone H2A dioxygenase"
ENSG00000100603	-0.045899812	0.406115758	0.597876162	SNW1	SNW domain containing 1
ENSG00000100605	-0.181661613	0.052802595	0.15014414	ITPK1	inositol-tetrakisphosphate 1-kinase
ENSG00000100612	-0.102439906	0.306708696	0.502529639	DHRS7	dehydrogenase/reductase 7
ENSG00000100614	0.011563342	0.866380704	0.838830686	PPM1A	"protein phosphatase, Mg2+/Mn2+ dependent 1A"
ENSG00000100625	-0.126662556	0.261789622	0.453014161	SIX4	SIX homeobox 4
ENSG00000100626	0.077741998	0.524737843	0.69852566	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
ENSG00000100628	0.064450406	0.572287227	0.730573839	ASB2	ankyrin repeat and SOCS box containing 2
ENSG00000100629	-0.189629604	0.079972575	0.201105013	CEP128	centrosomal protein 128
ENSG00000100632	-0.050846033	0.458322358	0.643880701	ERH	ERH mRNA splicing and mitosis factor
ENSG00000100644	0.04529136	0.641271062	0.786416617	HIF1A	hypoxia inducible factor 1 subunit alpha
ENSG00000100647	0.135628348	0.094132543	0.225804519	SUSD6	sushi domain containing 6
ENSG00000100650	-0.061264326	0.371237746	0.566002919	SRSF5	serine and arginine rich splicing factor 5
ENSG00000100652	-0.294998914	0.038487698	0.119263165	SLC10A1	solute carrier family 10 member 1
ENSG00000100664	-0.09943026	0.164178142	0.331637066	EIF5	eukaryotic translation initiation factor 5
ENSG00000100665	0.11115322	0.37359956	0.568075999	SERPINA4	serpin family A member 4
ENSG00000100678	0.357112505	0.018008955	0.068871695	SLC8A3	solute carrier family 8 member A3
ENSG00000100697	0.101246963	0.244297305	0.432568394	DICER1	"dicer 1, ribonuclease III"
ENSG00000100711	-0.027465034	0.728259478	0.846407391	ZFYVE21	zinc finger FYVE-type containing 21
ENSG00000100714	-0.261148729	0.020811358	0.076818241	MTHFD1	"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
ENSG00000100721	-0.190060976	0.136302691	0.288658611	TCL1A	TCL1 family AKT coactivator A
ENSG00000100722	-0.084602587	0.253397414	0.443055461	ZC3H14	zinc finger CCCH-type containing 14
ENSG00000100726	0.043420059	0.54334183	0.713488779	TELO2	telomere maintenance 2
ENSG00000100731	0.085430474	0.26044829	0.451585368	PCNX1	pecanex 1
ENSG00000100739	0.462635791	0.014712617	0.059277859	BDKRB1	bradykinin receptor B1
ENSG00000100744	-0.077387492	0.37609807	0.570314999	GSKIP	GSK3B interacting protein
ENSG00000100749	-0.080887872	0.308418209	0.502529639	VRK1	VRK serine/threonine kinase 1
ENSG00000100764	-0.033017887	0.686525268	0.818790418	PSMC1	"proteasome 26S subunit, ATPase 1"
ENSG00000100767	0.415236243	0.016090811	0.063213226	PAPLN	"papilin, proteoglycan like sulfated glycoprotein"
ENSG00000100784	-0.262676795	0.017193864	0.066538965	RPS6KA5	ribosomal protein S6 kinase A5
ENSG00000100796	-0.064961348	0.287527668	0.481148993	PPP4R3A	protein phosphatase 4 regulatory subunit 3A
ENSG00000100802	-0.205252018	0.003913246	0.022043542	C14orf93	chromosome 14 open reading frame 93
ENSG00000100804	0.03842972	0.568923993	0.733397319	PSMB5	proteasome 20S subunit beta 5
ENSG00000100811	-0.009932946	0.827276574	0.908497039	YY1	YY1 transcription factor
ENSG00000100813	0.038718693	0.444684842	0.632733007	ACIN1	apoptotic chromatin condensation inducer 1
ENSG00000100814	-0.176471717	0.115227816	0.259058974	CCNB1IP1	cyclin B1 interacting protein 1
ENSG00000100815	-0.033950274	0.662931592	0.800942348	TRIP11	thyroid hormone receptor interactor 11
ENSG00000100823	-0.081005457	0.196894396	0.37474364	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
ENSG00000100836	0.0967899	0.335149829	0.547302279	PABPN1	poly(A) binding protein nuclear 1
ENSG00000100842	-0.366316149	0.027375104	0.093427823	EFS	embryonal Fyn-associated substrate
ENSG00000100852	-0.091913213	0.413204894	0.603971323	ARHGAP5	Rho GTPase activating protein 5
ENSG00000100865	0.027089325	0.729371406	0.847036803	CINP	cyclin dependent kinase 2 interacting protein
ENSG00000100867	-0.019189336	0.823458022	0.902859388	DHRS2	dehydrogenase/reductase 2
ENSG00000100883	-0.001120284	0.9856215	0.996819845	SRP54	signal recognition particle 54
ENSG00000100884	-0.113617385	0.205281567	0.382505098	CPNE6	copine 6
ENSG00000100888	0.054557755	0.345743902	0.540466977	CHD8	chromodomain helicase DNA binding protein 8
ENSG00000100889	-0.360987027	0.002769688	0.017024142	PCK2	"phosphoenolpyruvate carboxykinase 2, mitochondrial"
ENSG00000100890	-0.267677822	0.000174691	0.001929281	PRORP	protein only RNase P catalytic subunit
ENSG00000100897	-0.140923414	0.096854825	0.230296891	DCAF11	DDB1 and CUL4 associated factor 11
ENSG00000100902	0.018142167	0.838730093	0.906036885	PSMA6	proteasome 20S subunit alpha 6
ENSG00000100906	-0.048912849	0.572978373	0.739490957	NFKBIA	NFKB inhibitor alpha
ENSG00000100908	0.053988575	0.564437783	0.729901764	EMC9	ER membrane protein complex subunit 9
ENSG00000100911	-0.074751157	0.415556729	0.606072099	PSME2	proteasome activator subunit 2
ENSG00000100916	-0.0879677	0.21060388	0.392022953	BRMS1L	BRMS1 like transcriptional repressor
ENSG00000100918	-0.057423238	0.58474197	0.746207576	REC8	REC8 meiotic recombination protein
ENSG00000100926	0.208858173	0.002934768	0.017694609	TM9SF1	transmembrane 9 superfamily member 1
ENSG00000100934	-0.140867814	0.106465232	0.245157778	SEC23A	"SEC23 homolog A, COPII coat complex component"
ENSG00000100938	-0.10460686	0.090125431	0.218832802	GMPR2	guanosine monophosphate reductase 2
ENSG00000100941	-0.112028826	0.128757805	0.279723721	PNN	"pinin, desmosome associated protein"
ENSG00000100949	0.113076237	0.125670771	0.24536559	RABGGTA	Rab geranylgeranyltransferase subunit alpha
ENSG00000100968	0.002686809	0.980953554	0.993952939	NFATC4	nuclear factor of activated T cells 4
ENSG00000100979	-0.194083037	0.122479305	0.270379785	PLTP	phospholipid transfer protein
ENSG00000100982	-0.083848527	0.177005259	0.349151436	PCIF1	phosphorylated CTD interacting factor 1
ENSG00000100983	0.058516583	0.454258763	0.640661959	GSS	glutathione synthetase
ENSG00000100985	-0.060379764	0.563804625	0.729399302	MMP9	matrix metallopeptidase 9
ENSG00000100987	-0.231216291	0.063176625	0.170010328	VSX1	visual system homeobox 1
ENSG00000100991	0.052581948	0.308539686	0.502529639	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
ENSG00000100994	-0.160995493	0.131776056	0.284287357	PYGB	glycogen phosphorylase B
ENSG00000100997	0.079829258	0.346262347	0.540922962	ABHD12	"abhydrolase domain containing 12, lysophospholipase"
ENSG00000101000	-0.257798408	0.048777825	0.141253192	PROCR	protein C receptor
ENSG00000101003	-0.215997207	0.060324163	0.164608299	GINS1	GINS complex subunit 1
ENSG00000101004	-0.061599483	0.566539052	0.731350413	NINL	ninein like
ENSG00000101017	-0.716995219	2.12E-06	5.17E-05	CD40	CD40 molecule
ENSG00000101019	0.323779172	3.53E-07	1.15E-05	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
